"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2017","Cyprus","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","86.5",""
"2017","Cyprus","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","58.0",""
"2017","Cyprus","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","47.8",""
"2017","Cyprus","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","75.3",""
"2017","Cyprus","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","86.6",""
"2017","Cyprus","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","92.1",""
"2017","Cyprus","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","63.9",""
"2017","Cyprus","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","52.3",""
"2017","Cyprus","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","83.8",""
"2017","Cyprus","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","87.5",""
"2017","Cyprus","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","94.8",""
"2017","Cyprus","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","63.6",""
"2017","Cyprus","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","52.4",""
"2017","Cyprus","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","82.6",""
"2017","Cyprus","Current prices, euro per capita","Gross domestic product at market prices","23,320",""
"2017","Cyprus","Current prices, euro per capita","Final consumption expenditure","18,760",""
"2017","Cyprus","Current prices, euro per capita","Final consumption expenditure of general government","3,490",""
"2017","Cyprus","Current prices, euro per capita","Individual consumption expenditure of general government","1,800",""
"2017","Cyprus","Current prices, euro per capita","Collective consumption expenditure of general government","1,690",""
"2017","Latvia","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","45.9",""
"2017","Latvia","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","47.3",""
"2017","Latvia","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","41.0",""
"2017","Latvia","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","30.4",""
"2017","Latvia","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","59.0",""
"2017","Latvia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","47.2",""
"2017","Latvia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","49.6",""
